date,Price,volume,mktcap,avg_blk_size,no trnsactions,mempoolsize,mempoolcount,cost per trnsaction,difficulty,trnsct_vol,hash rate,miner rev,orph block,trnsction per blk,n_transction,n_uni_addres,trnsct_fee,gold
8/10/2013,102.61802,864319.5957,1183611635.3830,0.119099839,52040,,,9.867420678,37392766.1365,11394420,369.9020929,513500.5721,0,353,52040,52564,3012.433539,1305.5
8/12/2013,104.99498,2971510.9216,1212190667.9705,0.108172114,45811,,,13.17622711,37392766.1365,23274506,425.6662275,603616.14,0,316,45811,70581,2534.918069,1325.75
8/14/2013,100.03,7843077.0315,1155734116.2500,0.152859201,50484,,,7.713667499,50810339.0483,18877399,388.9725307,389416.79,0,392,50484,60659,4303.669596,1323.25
8/16/2013,98.51,2479810.0138,1139007098.5000,0.173488773,68301,,,6.266759637,50810339.0483,15799075,434.4368525,428025.95,0,307,68301,69457,4492.569707,1360.75
8/18/2013,99.02,1458372.5415,1145854489.0000,0.119937315,53134,,,9.260179546,50810339.0483,9855148,497.5817439,492030.38,0,278,53134,42791,4448.640459,1360.75
8/20/2013,104.59,4241288.3110,1211248945.7500,0.168145796,66539,,,7.183400712,50810339.0483,21774465,457.1690134,477976.3,0,315,66539,69460,4788.682235,1365.75
8/22/2013,111.01,3293217.6940,1286747437.7500,0.129604846,62772,,,9.261444115,50810339.0483,19417003,525.365496,581359.37,0,354,62772,70737,4111.879123,1370.5
8/24/2013,108.79,1678099.3516,1262105427.0000,0.130946715,51085,,,9.962212391,65750060.1491,12358432,607.9322986,508919.62,0,310,51085,54649,3053.122822,1374.5
8/26/2013,111.8,2766896.1327,1297880610.0000,0.15509965,53528,,,8.567545957,65750060.1491,15758636,532.7578746,458603.6,0,244,53528,57471,3069.166918,.
8/28/2013,119.25,3060222.7960,1385377931.2500,0.171206701,63645,,,8.277893,65750060.1491,23599317,545.8316874,526846.5,0,214,63645,72494,29039.80042,1425.5
8/30/2013,124.79,8869874.8344,1450961407.7500,0.142911448,60716,,,10.05661555,65750060.1491,19897419,634.0799243,610597.47,0,293,60716,72629,5404.212322,1392.75
9/1/2013,130.82,3393593.2684,1522502783.0000,0.09551591,45578,,,16.00161262,65750060.1491,19292550,725.5966144,729321.5,0,333,45578,49046,3308.10707,1392.75
9/3/2013,130.45,2605548.6170,1519566392.5000,0.134384427,50503,,,12.02393422,65750060.1491,21059813,604.6638454,607244.75,0,311,50503,54757,4032.768931,1391.25
9/5/2013,124.51,5390802.6485,1451422408.2500,0.158361791,60222,,,8.495426754,86933017.7712,25503578,704.3985918,511611.59,0,287,60222,63542,4234.514253,1391.75
9/7/2013,120.15,1722137.7075,1401657885.0000,0.147682785,54231,,,9.088073242,86933017.7712,13811249,704.3985918,492855.3,0,245,54231,56635,3292.420355,1368.25
9/9/2013,121.66,3218481.1890,1420313587.0000,0.126053238,54966,,,10.74590292,86933017.7712,15359356,834.0425044,590659.3,0,218,54966,53474,3702.894725,1386
9/11/2013,124.1,6816715.8180,1449999912.5000,0.109270169,49512,,,12.65262563,86933017.7712,17480102,868.6142144,626456.8,0,298,49512,58672,2930.561815,1365.25
9/13/2013,128.29,2705444.2580,1500297026.7500,0.105339024,48362,,,13.99565857,86933017.7712,17487264,907.5073882,676858.04,0,426,48362,59829,3390.143458,1308.25
9/15/2013,125.46,2919161.2144,1468452843.0000,0.120215246,46764,,,12.33834873,112628548.6663,9903219,1024.579581,576990.54,0,305,46764,42924,3032.17412,1308.25
9/17/2013,127.56,2919161.2144,1494135792.0000,0.174924056,66291,,,8.687957641,112628548.6663,17593089,990.9868074,575933.4,0,255,66291,61057,11600.03342,1317.25
9/19/2013,124.1,3504785.7367,1454681585.0000,0.133411549,59004,,,10.48679073,112628548.6663,27283020,1091.765127,618762.6,0,316,59004,66398,13828.19197,1363.5
9/21/2013,123.5,2930313.4952,1448821725.0000,0.128372604,53286,,,10.89542281,112628548.6663,13680647,1046.974763,580573.5,0,317,53286,58758,3232.981417,1355.25
9/23/2013,123.02,1361043.4502,1444503915.5000,0.121675217,60286,,,11.34781243,112628548.6663,19845271,1237.33381,684114.22,0,261,60286,62037,4474.409399,1321.75
9/25/2013,124.18,3541840.2786,1459413032.0000,0.118698818,58150,,,11.48905245,148819199.8051,22296216,1583.138305,668088.4,0,256,58150,66539,3827.41495,1320.25
9/27/2013,125.6,4474421.2920,1477191020.0000,0.131394438,50429,,,11.16300541,148819199.8051,20570062,1302.020289,562939.2,0,349,50429,66494,10393.98581,1321.5
9/29/2013,128.1,3701792.2368,1507679355.0000,0.11571606,41741,,,12.94779473,148819199.8051,18613584,1242.837548,540453.9,0,307,41741,54587,2530.548104,1321.5
10/1/2013,127.11,3817807.7439,1497171490.5000,0.127038077,55320,,,11.34155748,148819199.8051,28385075,1449.977139,627414.96,0,221,55320,69975,4579.178791,1332.25
10/3/2013,116.95,27243320.0526,1378615371.2500,0.146254111,61708,,,9.93093278,148819199.8051,39333168,1538.75125,612818,0,274,61708,72720,4721.730759,1309
10/5/2013,121.51,1388714.0805,1433550678.0000,0.105627607,47895,,,13.44867961,148819199.8051,12004509,1560.944778,644124.51,0,296,47895,55710,3245.222463,1316
10/7/2013,123.6,2388530.2407,1459305030.0000,0.136872346,43235,,,11.02637215,189281249.2810,22147123,1439.610956,476725.2,0,252,43235,58652,4078.737253,1311
10/9/2013,126.08,5887798.7754,1489654112.0000,0.121559148,46991,,,12.34210806,189281249.2810,22600153,1721.887615,579968,0,216,46991,69133,3169.530413,1309.5
10/11/2013,126.84,2889987.4344,1499813238.0000,0.13658422,54449,,,10.37334974,189281249.2810,20022201,1665.432283,564818.52,0,237,54449,67974,3610.066888,1285.75
10/13/2013,129.74,4089056.6468,1535485874.0000,0.111230131,51248,,,14.57195286,189281249.2810,13162986,2154.711824,746783.44,0,349,51248,57180,4042.356836,1285.75
10/15/2013,139.24,6158497.4987,1649680710.0000,0.107417411,57320,,,15.17259316,189281249.2810,25180562,2333.487041,869693.04,0,230,57320,70171,6525.947249,1255.5
10/17/2013,143.33,9097268.1759,1699564141.0000,0.123072989,45193,,,14.316191,267731249.4824,25606096,2382.309675,646991.62,0,260,45193,68607,5661.888614,1308.5
10/19/2013,165.05,19386399.5158,1958730875.0000,0.127125361,54639,,,16.64425593,267731249.4824,32532840,2914.669379,909425.5,0,302,54639,75457,5912.664895,1317
10/21/2013,177.07,12484927.9680,2103224179.7500,0.140945711,58142,,,15.41314833,267731249.4824,30979595,2675.107513,896151.27,0,248,58142,73341,6521.483498,1316
10/23/2013,199.95,17636563.4065,2377290528.7500,0.133434521,54572,,,19.45932804,267731249.4824,48435641,2808.197439,1061934.45,0,271,54572,87179,7333.206582,1333
10/25/2013,172.81,19817079.3870,2056551326.5000,0.129489288,59853,,,17.45625549,267731249.4824,59153404,3194.158224,1044809.26,0,244,59853,82770,8079.645097,1341.75
10/27/2013,189.06,6801523.5872,2251714053.0000,0.118722175,44388,,,19.03462963,390928787.6381,20364921,3439.672053,844909.14,0,254,44388,54418,8325.154206,1341.75
10/29/2013,202.09,8604003.6600,2408599560.5000,0.153626446,51237,,,15.58361321,390928787.6381,56466616,3051.008544,798457.59,0,182,51237,70275,5284.465045,1346.75
10/31/2013,201.61,4822102.1574,2404920005.7500,0.126715488,56476,,,18.75948279,390928787.6381,30015321,4061.533667,1059460.55,0,300,56476,77578,6055.415918,1333.75
11/2/2013,204.15,2762720.2422,2437295812.5000,0.101944613,41179,,,27.00913572,390928787.6381,25308174,4216.99907,1112209.2,0,380,41179,69196,4873.233362,1314.75
11/4/2013,225.1,18478753.0708,2689641115.0000,0.112083155,42094,,,27.09606357,390928787.6381,44225105,3886.635088,1140581.7,0,407,42094,77104,15167.14529,1314.25
11/6/2013,258.23,42364952.2480,3087643198.5000,0.191632611,55035,,,19.55669374,510929738.0162,66303724,4114.549716,1076302.64,0,279,55035,101631,30567.66151,1317
11/8/2013,325.56,48093240.5144,3895040535.0000,0.231891489,59961,,,18.63957372,510929738.0162,105554624,3377.99452,1117647.48,0,335,59961,107930,35223.37997,1309
11/10/2013,296.91,37159240.7830,3554569406.2500,0.183081167,57169,,,22.08297014,510929738.0162,66944275,4266.940446,1262461.32,0,380,57169,97886,15583.85661,1309
11/12/2013,353.95,25685704.0330,4240843076.2500,0.149558392,58510,,,28.70437105,510929738.0162,80529524,4800.308002,1679492.75,0,248,58510,95747,7112.279052,1281
11/14/2013,416.5,28412422.7191,4994001600.0000,0.203595799,70175,,,25.21256858,510929738.0162,116172520,4292.338902,1769292,0,602,70175,113020,9969.119411,1283.25
11/16/2013,433.53,28926764.5714,5202089043.7500,0.12845676,51595,,,41.29857447,510929738.0162,96660457,4978.097188,2130799.95,0,479,51595,97096,6693.578781,1281.75
11/18/2013,583.16,175916009.8150,7002760228.0000,0.233995817,73198,,,32.86339791,609482679.8884,183156028,4968.79793,2405535,0,463,73198,130894,14739.1796,1283.5
11/20/2013,595,111526383.0233,7149668750.0000,0.238474012,77962,,,31.2908853,609482679.8884,189981706,4938.500381,2439500,0,399,77962,141505,14983.0037,1271.5
11/22/2013,761,72766196.5050,9150340100.0000,0.236956825,76646,,,41.43272969,609482679.8884,499658342,5029.393026,3175653,0,549,76646,140082,17967.65368,1241.75
11/24/2013,833.16,42268527.2004,10024956042.0000,0.176179767,60018,,,59.92788363,609482679.8884,188795019,5211.178317,3596751.72,0,488,60018,103353,14645.46142,1241.75
11/26/2013,844.9,91780604.6445,10173483145.0000,0.235324006,80055,,,43.52467179,609482679.8884,240113213,4968.79793,3484367.6,0,344,80055,145494,20327.96926,1250.75
11/28/2013,1009,133069241.4876,12158197750.0000,0.258938319,102010,,,45.32141947,609482679.8884,343988520,5514.1538,4623238,0,411,102010,180643,33281.26054,1241.75
11/30/2013,1119.96,78426266.7596,13504897665.0000,0.244677794,80868,,,55.70162635,707408283.0515,259798119,5626.473038,4504479.12,0,497,80868,150747,24657.82822,1245.25
12/2/2013,992.27,84863465.4528,11974044577.7500,0.221588141,74324,,,54.65735671,707408283.0515,209705624,5731.969408,4062353.38,0,391,74324,144106,19492.55893,1237.5
12/4/2013,1151,101136271.9722,13900051500.0000,0.216284299,79738,,,64.17700469,707408283.0515,196826039,6224.285799,5117346,0,293,79738,150637,24329.01161,1213
12/6/2013,894,198491561.1186,10804928700.0000,0.167581891,71277,,,66.38806347,707408283.0515,278007050,7419.911319,4731942,0,432,71277,140744,16617.24908,1230.75
12/8/2013,722.99,111429318.0805,8744799021.7500,0.136339067,49174,,,66.26501668,707408283.0515,138704496,6294.616711,3258515.93,0,360,49174,95996,23405.06056,1230.75
12/10/2013,936.98,73506480.6474,11342353720.5000,0.180376045,67874,,,69.63089136,908350862.4370,161107070,9076.027624,4726127.12,0,291,67874,128388,18718.02233,1245.75
12/12/2013,845.75,46342028.5848,10244844618.7500,0.170244693,59677,,,59.01273522,908350862.4370,92211510,7495.624804,3521703,0,363,59677,113825,12601.49729,1243.5
12/14/2013,864.7,33285428.4938,10482304132.5000,0.16724517,55858,,,77.60286978,908350862.4370,99250160,9030.873258,4334741.1,0,318,55858,113263,11430.63145,1222.75
12/16/2013,709,172881355.6538,8601410750.0000,0.174356301,63090,,,54.38026629,908350862.4370,119628591,8714.792694,3430851,0,362,63090,137337,9933.861385,1229.5
12/18/2013,576.16,184814048.6528,6995691508.0000,0.192990624,81656,,,37.17070246,908350862.4370,197594224,9482.416921,3035210.88,0,327,81656,153222,10662.51717,1233.25
12/20/2013,660,69400154.7998,8020567500.0000,0.164014356,69475,,,48.12608852,908350862.4370,132627443,9121.181991,3343560,0,331,69475,125004,10722.17984,1195
12/22/2013,637,30054134.7050,7746302200.0000,0.154213325,51543,,,51.42418951,1180923195.2580,98196637,9744.865734,2650557,0,315,51543,98559,7098.075037,1195
12/24/2013,647.27,22353701.8716,7876450630.7500,0.178792693,56872,,,47.36843684,1180923195.2580,83190871,9744.865734,2693937.74,0,326,56872,135360,8184.949966,1196.5
12/26/2013,734.42,63734583.7994,8943399550.0000,0.155150486,48575,,,67.82518003,1180923195.2580,67082728,10508.01787,3294608.12,0,309,48575,97504,8649.540533,.
12/28/2013,701.61,27348743.3436,8549801919.7500,0.154920439,47777,,,60.37044415,1180923195.2580,58459390,9627.457713,2884318.71,0,331,47777,95474,8280.819864,1209.25
12/30/2013,739.1,19779866.1964,9013010382.5000,0.176177082,56501,,,63.62688094,1180923195.2580,88947409,11388.57803,3594982.4,0,364,56501,130692,11023.46759,1201.5
1/1/2014,746.9,14908245.3135,9115018220.0000,0.102705585,41476,,,90.20209519,1180923195.2580,56483139,11740.80209,3741222.1,0,381,41476,83356,6859.327317,.
1/3/2014,806.21,29592240.0527,9845053570.2500,0.19916689,63821,,,51.65372981,1418481395.2626,149944252,11493.6341,3296592.69,0,319,63821,125864,11742.08483,1232.25
1/5/2014,896,94662992.1168,10948873600.0000,0.167229778,55761,,,72.51749431,1418481395.2626,133777808,12692.35667,4043648,0,280,55761,106688,11865.02645,1232.25
1/7/2014,867.38,110115151.4065,10607038228.5000,0.174207016,62126,,,65.48002769,1418481395.2626,100994810,13185.94832,4068012.2,0,259,62126,121152,13334.95547,1237.5
1/9/2014,809.17,52410464.4120,9902844981.7500,0.156845298,58365,,,62.90078455,1418481395.2626,65072095,12762.86976,3671204.29,0,360,58365,114730,10479.12322,1226
1/11/2014,891.85,34383903.0156,10923824725.0000,0.142486667,56464,,,81.92876789,1418481395.2626,86126142,14596.21017,4626025.95,0,287,56464,110670,11123.30229,1232.25
1/13/2014,807.83,45750690.0678,9902642684.7500,0.135760409,54756,,,75.04987965,1789546951.0532,73322235,18058.64887,4109431.21,0,326,54756,110334,9919.600337,1246
1/15/2014,847.7,28146119.9822,10398269665.0000,0.178593041,60392,,,60.27327792,1789546951.0532,110811182,15211.96531,3640023.8,0,321,60392,115087,16517.75363,1238
1/17/2014,793,38944885.7633,9734293075.0000,0.195853399,58397,,,52.13156498,1789546951.0532,69286154,13610.7058,3044327,0,349,58397,113632,11846.10283,1241
1/19/2014,833,24316858.6920,10232530350.0000,0.138307223,49224,,,78.04721274,1789546951.0532,50510418,16368.43051,3841796,0,346,49224,94782,10053.46245,1241
1/21/2014,822.56,18566620.0177,10111586132.0000,0.214486337,71521,,,49.63813369,1789546951.0532,113445881,15300.92417,3550168.96,0,322,71521,136930,13580.23927,1247.75
1/23/2014,813.02,15575698.2254,10001792365.5000,0.184911287,63527,,,57.15597022,1789546951.0532,73300289,15834.67734,3630947.32,0,395,63527,127975,13038.23015,1244.25
1/25/2014,806,24914520.3922,9922504800.0000,0.179262923,55371,,,56.58055661,2193847870.1743,63934534,16903.79922,3132922,0,380,55371,108098,9986.129803,1259.25
1/27/2014,777,49146212.0184,9571727025.0000,0.19369513,60746,,,51.63712837,2193847870.1743,89454816,17558.13983,3136749,0,288,60746,145032,10035.00738,1270
1/29/2014,803.6,17741130.5897,9905916930.0000,0.187367589,61786,,,51.54350176,2193847870.1743,55425036,17230.96953,3184666.8,0,303,61786,124466,11041.84508,1254.75
1/31/2014,802.5,17065995.9337,9899258812.5000,0.169460766,61999,,,59.72249552,2193847870.1743,52245602,20066.44552,3702735,0,397,61999,132531,11273.14031,1246.5
2/2/2014,819.57,11282778.0560,10117509693.0000,0.161818669,50400,,,72.50917917,2193847870.1743,46812767,19412.10491,3654462.63,0,435,50400,112877,8174.875882,1246.5
2/4/2014,809.05,16606614.5546,9994983473.7500,0.213824864,65812,,,52.09922051,2193847870.1743,84175036,18430.59399,3428753.9,0,392,65812,140332,11020.60105,1253
2/6/2014,778,49922126.9630,9617966650.0000,0.22916482,69721,,,46.74405129,2621404453.0646,164571017,21761.8906,3259042,0,376,69721,142991,11645.56459,1258.5
2/8/2014,707,37227071.4952,8746243975.0000,0.195672343,64069,,,48.41044811,2621404453.0646,52404670,22804.37638,3101609,0,371,64069,131014,8727.037054,1260
2/10/2014,665,112487352.0904,8231719125.0000,0.221251497,67622,,,37.74319009,2621404453.0646,80274582,19937.54049,2552270,0,356,67622,155591,8849.24544,1273.5
2/12/2014,667.01,25382420.9422,8262169493.7500,0.255354246,62805,,,44.49919433,2621404453.0646,67142256,21761.8906,2794771.9,0,344,62805,121999,10636.83162,1286.5
2/14/2014,672.1,102323406.3680,8331452415.0000,0.225580037,76660,,,42.01282546,2621404453.0646,96607239,24889.34793,3220703.2,0,347,76660,148377,11534.9346,1308.5
2/16/2014,623.5,40090511.6822,7734813662.5000,0.149080047,56785,,,53.09933961,2621404453.0646,61558705,25149.96938,3015246,0,437,56785,110198,6937.405727,1308.5
2/18/2014,626.77,20002597.3200,7780597426.0000,0.235972096,68333,,,38.51444002,3129573174.5223,73726238,25980.5117,2631807.23,0,322,68333,163002,15249.64851,1314
2/20/2014,582.7,47431767.3533,7238794695.0000,0.239193924,71666,,,34.87288672,3129573174.5223,57574083,26602.7994,2499200.3,0,494,71666,159962,8695.867855,1313.75
2/22/2014,603.98,31121949.3866,7508165977.0000,0.201062348,59691,,,41.60703892,3129573174.5223,48924427,25513.79592,2483565.76,0,392,59691,132542,7591.291285,1320.75
2/24/2014,545,58264532.4391,6779936250.0000,0.215270214,68496,,,36.30628066,3129573174.5223,90670244,28314.09059,2486835,0,428,68496,167219,7619.175831,1333
2/26/2014,585.38,64629249.3405,7287410254.5000,0.232051972,71527,,,37.14736841,3129573174.5223,78051369,28158.51867,2657039.82,0,511,71527,166920,8688.300284,1340
2/28/2014,577.97,28156595.9738,7200509201.7500,0.209266181,71658,,,38.02964847,3815723798.8146,71850164,35659.96387,2725128.55,0,460,71658,145830,8835.002605,1327.75
3/2/2014,559.88,7884277.6122,6979296116.0000,0.233452,59067,,,35.41252611,3815723798.8146,39679925,28262.41817,2091711.68,0,416,59067,139563,6214.798469,1327.75
3/4/2014,677.61,55389505.6704,8451643187.2500,0.383383151,85916,,,27.54890509,3815723798.8146,130586369,26365.61158,2366891.73,0,373,85916,201394,12351.89902,1339.5
3/6/2014,657.02,16132757.9132,8200135216.0000,0.262895457,71619,,,37.282415,3815723798.8146,80932841,30728.26674,2670129.28,0,452,71619,171560,9775.056308,1334.25
3/8/2014,609,18734479.6360,7606014150.0000,0.220051594,71019,,,37.6192709,3815723798.8146,283095945,33194.1153,2671683,0,445,71019,154394,7906.596191,1348.25
3/10/2014,621.99,20539098.3988,7773366674.2500,0.238748533,66786,,,38.54724957,3815723798.8146,335365185,31297.30871,2574416.61,0,376,66786,164890,8978.241398,1334.25
3/12/2014,642.1,18735045.4008,8030086547.5000,0.258211911,76019,,,35.61919652,3815723798.8146,191983433,31866.35069,2707735.7,0,364,76019,165460,11094.92035,1355.75
3/14/2014,636.47,11909221.2534,7964578727.2500,0.282500683,68735,,,32.30732276,4250217919.8695,140788486,29367.84755,2220643.83,0,434,68735,139218,8915.634304,1370
3/16/2014,634.94,5281163.7500,7950718680.0000,0.179530032,58730,,,42.81223225,4250217919.8695,37279671,33382.15765,2514362.4,0,408,58730,121995,6594.499044,1370
3/18/2014,627,19340668.4273,7856357025.0000,0.191201331,57881,,,39.37639294,4250217919.8695,55440433,30635.52442,2279145,1,277,57881,140518,6650.070383,1362.5
3/20/2014,590,16682165.8368,7397493750.0000,0.225145719,72117,,,34.26265652,4250217919.8695,81945774,35283.67296,2470920,0,480,72117,141026,8071.480415,1327
3/22/2014,557,14058610.5280,6988706850.0000,0.242331182,69139,,,35.56021927,4250217919.8695,41674092,37185.18827,2458598,0,424,69139,137388,8134.692202,1338.5
3/24/2014,572,17030460.9586,7182689800.0000,0.188317186,67382,,,42.33421389,4250217919.8695,46027817,42044.61628,2852564,2,321,67382,155589,7075.409175,1322
3/26/2014,585.7,13081304.0304,7359247287.5000,0.245195892,69897,,,33.22460907,5006860589.2054,46966514,39324.9976,2322300.5,1,375,69897,146464,9126.160187,1314.5
3/28/2014,503,46086772.1598,6324533375.0000,0.218619251,69155,,,33.36361796,5006860589.2054,85826500,45547.30735,2307261,1,360,69155,163425,6422.102966,1295.75
3/30/2014,449.02,38016411.8247,5649401257.5000,0.219745819,55333,,,30.30903258,5006860589.2054,43260859,37084.96609,1677089.7,4,326,55333,150155,4827.175101,1295.75
